Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
dschulten_hydra-java,de.escalon.hypermedia.hydra.serialize,JacksonHydraSerializerTest,testAppliesPackageDefinedTerms,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
dschulten_hydra-java,de.escalon.hypermedia.hydra.serialize,JacksonHydraSerializerTest,testNestedSchemaOrgClassesWithGoodrelationsExtensions,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
dschulten_hydra-java,de.escalon.hypermedia.hydra.serialize,JacksonHydraSerializerTest,testRoundTrip,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
dschulten_hydra-java,de.escalon.hypermedia.hydra.serialize,JacksonHydraSerializerTest,testRoundtripWithJavaSubClasses,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
dschulten_hydra-java,de.escalon.hypermedia.hydra.serialize,JacksonHydraSerializerTest,testRoundtripWithLDTypes,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
dschulten_hydra-java,de.escalon.hypermedia.hydra.serialize,LdContextTest,differentVocabMeansDifferenContext,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
dschulten_hydra-java,de.escalon.hypermedia.spring.hydra,HydraMessageConverterTest,convertsResource,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
dschulten_hydra-java,de.escalon.hypermedia.spring.hydra,HydraMessageConverterTest,convertsQueryParamToObject,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
dschulten_hydra-java,de.escalon.hypermedia.spring.hydra,HydraMessageConverterTest,convertsResourceSupport,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
dschulten_hydra-java,de.escalon.hypermedia.spring.hydra,HydraMessageConverterTest,convertsListOfResourceOfEvent,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
dschulten_hydra-java,de.escalon.hypermedia.spring.hydra,HydraMessageConverterTest,convertsResources,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
dschulten_hydra-java,de.escalon.hypermedia.spring.hydra,HydraMessageConverterTest,convertsLinkToPost,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
dschulten_hydra-java,de.escalon.hypermedia.spring.hydra,HydraMessageConverterTest,deserializesRequestBody,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
dschulten_hydra-java,de.escalon.hypermedia.spring.hydra,HydraMessageConverterTest,convertsTemplatedLinkToSampleInvocationAsIriTemplate,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
dschulten_hydra-java,de.escalon.hypermedia.spring.hydra,HydraMessageConverterTest,convertsTemplatedLinkToMethodAsIriTemplate,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
dschulten_hydra-java,de.escalon.hypermedia.spring.hydra,HydraMessageConverterTest,convertsTemplatedLinkWithRegexAsIriTemplate,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
dschulten_hydra-java,de.escalon.hypermedia.spring.hydra,HydraMessageConverterTest,convertsAffordanceWithRequestBody,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
dschulten_hydra-java,de.escalon.hypermedia.spring,ExpandingOutputStreamTest,write,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
dschulten_hydra-java,de.escalon.hypermedia.spring,AffordanceBuilderTest,testActionDescriptorForRequestParams,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
dschulten_hydra-java,de.escalon.hypermedia.spring,AffordanceBuilderTest,testActionDescriptorForRequestBody,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
dschulten_hydra-java,de.escalon.hypermedia.spring,AffordanceBuilderFactoryTest,testLinkToMethodNoArgsBuild,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
dschulten_hydra-java,de.escalon.hypermedia.spring,AffordanceBuilderFactoryTest,testLinkToMethodInvocationNoArgsBuild,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
dschulten_hydra-java,de.escalon.hypermedia.spring,AffordanceBuilderFactoryTest,testLinkToMethodInvocationBeanInput,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
dschulten_hydra-java,de.escalon.hypermedia.spring,AffordanceBuilderFactoryTest,testLinkToMethodInvocationNamedRequestParam,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
dschulten_hydra-java,de.escalon.hypermedia.spring,AffordanceBuilderFactoryTest,testLinkToMethodInvocationNamedRequestParamWithValue,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
dschulten_hydra-java,de.escalon.hypermedia.spring,AffordanceBuilderFactoryTest,testLinkToMethodInvocationNamedRequestParamWithAllValues,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
dschulten_hydra-java,de.escalon.hypermedia.spring,AffordanceBuilderFactoryTest,testLinkToMethodInvocationBeanInputWithExcludes,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
dschulten_hydra-java,de.escalon.hypermedia.spring,AffordanceBuilderFactoryTest,testLinkToMethodInvocationBeanInputWithIncludes,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
dschulten_hydra-java,de.escalon.hypermedia.spring,AffordanceBuilderFactoryTest,testLinkToMethodInvocationMapInput,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
dschulten_hydra-java,de.escalon.hypermedia.spring,AffordanceBuilderFactoryTest,testLinkToControllerClassNoArgsBuild,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
dschulten_hydra-java,de.escalon.hypermedia.spring,AffordanceBuilderFactoryTest,testLinkToMethodInvocationReverseRel,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
dschulten_hydra-java,de.escalon.hypermedia.affordance,AffordanceTest,testConstructorWithoutRels,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
dschulten_hydra-java,de.escalon.hypermedia.affordance,AffordanceTest,testConstructorWithSingleRel,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
